,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
221,UNV,2014-01-01 04:15,21.20,69.92,8.1,M,0.0,10.00,21.9,SCT,SCT,M
222,XLL,2014-01-01 04:15,24.80,45.71,5.8,M,0.0,10.00,M,SCT,M,M
223,AFJ,2014-01-01 04:15,26.60,68.40,4.6,M,0.0,10.00,M,OVC,M,M
224,IDI,2014-01-01 04:15,19.40,29.17,5.8,M,0.0,7.00,M,BKN,OVC,M
225,UKT,2014-01-01 04:15,23.00,57.96,0.0,M,0.0,10.00,M,CLR,M,M
226,FKL,2014-01-01 04:15,15.80,78.84,8.1,M,0.0,5.00,M,BKN,BKN,OVC
227,BTP,2014-01-01 04:15,21.20,79.31,4.6,M,0.0,9.00,M,SCT,OVC,M
228,MQS,2014-01-01 04:15,24.80,58.22,3.5,M,0.0,10.00,M,CLR,M,M
229,LOM,2014-01-01 04:15,28.40,50.17,4.6,M,0.0,10.00,M,CLR,M,M
230,ERI,2014-01-01 04:15,17.60,79.00,13.8,M,0.0,2.50,M,OVC,M,M
231,DUJ,2014-01-01 04:16,15.80,72.73,9.2,M,0.0,7.00,M,OVC,M,M
232,ERI,2014-01-01 04:26,17.60,79.00,12.7,M,0.0,1.25,M,OVC,M,M
233,BFD,2014-01-01 04:27,12.92,76.68,8.1,M,0.0,1.50,M,OVC,M,M
234,UKT,2014-01-01 04:35,21.20,62.53,4.6,M,0.0,10.00,M,CLR,M,M
235,FKL,2014-01-01 04:35,15.80,78.84,8.1,M,0.0,4.00,M,BKN,OVC,M
236,IDI,2014-01-01 04:35,19.40,29.17,5.8,M,0.0,7.00,M,BKN,OVC,M
237,MQS,2014-01-01 04:35,23.00,62.78,4.6,M,0.0,10.00,M,CLR,M,M
238,LOM,2014-01-01 04:35,28.40,50.17,3.5,M,0.0,10.00,M,CLR,M,M
239,BTP,2014-01-01 04:35,21.20,79.31,3.5,M,0.0,10.00,M,FEW,SCT,M
240,AFJ,2014-01-01 04:35,26.60,68.40,4.6,M,0.0,10.00,M,OVC,M,M
241,XLL,2014-01-01 04:35,24.80,45.71,4.6,M,0.0,10.00,M,SCT,M,M
242,UNV,2014-01-01 04:35,21.02,71.02,10.4,M,0.0,10.00,20.7,SCT,SCT,M
243,FIG,2014-01-01 04:37,15.08,80.05,4.6,M,0.0,7.00,M,BKN,OVC,M
244,BFD,2014-01-01 04:43,12.92,76.68,8.1,M,0.0,3.00,M,OVC,M,M
245,ERI,2014-01-01 04:43,17.60,85.51,10.4,M,0.0,0.75,M,VV ,M,M
246,DUJ,2014-01-01 04:47,15.80,78.84,11.5,M,0.0,2.50,M,FEW,OVC,M
247,PIT,2014-01-01 04:51,24.98,71.47,0.0,1027.10,0.0,10.00,M,OVC,M,M
248,ERI,2014-01-01 04:51,17.96,84.20,12.7,1026.20,0.01,1.25,19.6,OVC,M,M
249,ABE,2014-01-01 04:51,23.00,52.18,4.6,1026.40,0.0,10.00,M,BKN,M,M
250,MPO,2014-01-01 04:53,14.00,63.59,12.7,1023.70,0.0,10.00,M,CLR,M,M
251,SEG,2014-01-01 04:53,24.08,59.52,0.0,1026.40,0.0,10.00,M,OVC,M,M
252,THV,2014-01-01 04:53,17.96,84.20,0.0,1026.80,0.0,10.00,M,CLR,M,M
253,GKJ,2014-01-01 04:53,17.06,80.22,8.1,1025.80,0.0,3.00,M,OVC,M,M
254,BFD,2014-01-01 04:53,12.92,76.68,8.1,1024.10,0.0,4.00,M,OVC,M,M
255,AGC,2014-01-01 04:53,24.98,68.20,3.5,1026.60,0.0,10.00,M,OVC,M,M
256,LNS,2014-01-01 04:53,21.92,62.13,0.0,1026.60,0.0,10.00,M,CLR,M,M
257,AOO,2014-01-01 04:53,24.08,70.81,10.4,1025.30,0.0,10.00,M,CLR,M,M
258,PTW,2014-01-01 04:54,21.92,62.13,0.0,1026.80,0.0,10.00,M,CLR,M,M
259,DYL,2014-01-01 04:54,21.02,62.00,0.0,1026.90,0.0,10.00,M,CLR,M,M
260,IPT,2014-01-01 04:54,21.02,56.73,3.5,1025.90,0.0,10.00,M,OVC,M,M
261,PNE,2014-01-01 04:54,26.96,50.34,6.9,1027.60,0.0,10.00,M,CLR,M,M
262,PHL,2014-01-01 04:54,26.96,48.36,8.1,1027.70,0.0,10.00,M,CLR,M,M
263,AVP,2014-01-01 04:54,17.96,59.10,10.4,1024.80,0.0,10.00,M,CLR,M,M
264,JST,2014-01-01 04:54,19.94,77.35,15.0,1024.90,0.0,10.00,25.3,SCT,OVC,M
265,RDG,2014-01-01 04:54,23.00,57.03,3.5,1027.00,0.0,10.00,M,CLR,M,M
