,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
187,MTN,2014-01-01 04:45,30.20,59.01,0.0,M,0.0,10.00,M,CLR,M,M
188,ESN,2014-01-01 04:51,32.54,60.27,3.5,M,0.0,10.00,M,CLR,M,M
189,NHK,2014-01-01 04:52,33.08,44.92,6.9,1027.90,0.0,10.00,M,CLR,M,M
190,HGR,2014-01-01 04:53,26.96,57.63,4.6,1027.50,0.0,10.00,M,CLR,M,M
191,NUI,2014-01-01 04:53,28.94,74.70,0.0,1027.80,0.0,10.00,M,CLR,M,M
192,OXB,2014-01-01 04:53,26.06,74.41,3.5,1027.80,0.0,10.00,M,CLR,M,M
193,DMH,2014-01-01 04:54,30.92,51.38,M,1027.30,0.0,M,M,M,M,M
194,NAK,2014-01-01 04:54,30.02,68.81,0.0,1027.60,0.0,10.00,M,CLR,M,M
195,BWI,2014-01-01 04:54,24.98,68.20,0.0,1027.40,0.0,10.00,M,CLR,M,M
196,SBY,2014-01-01 04:54,26.96,78.00,0.0,1028.00,0.0,10.00,M,CLR,M,M
197,GAI,2014-01-01 04:55,24.80,63.03,0.0,M,0.0,10.00,M,CLR,M,M
198,ADW,2014-01-01 04:58,29.48,53.63,1.2,1028.00,0.0,10.00,M,CLR,M,M
199,FDK,2014-01-01 05:00,26.60,79.77,0.0,M,0.0,10.00,M,CLR,M,M
200,DMW,2014-01-01 05:00,24.80,68.18,0.0,M,0.0,10.00,M,SCT,M,M
201,CGS,2014-01-01 05:00,31.82,53.16,0.0,M,0.0,10.00,M,CLR,M,M
202,2G4,2014-01-01 05:00,21.20,79.31,10.4,M,0.0,10.00,17.3,OVC,M,M
203,FME,2014-01-01 05:03,23.00,85.85,0.0,M,0.0,10.00,M,CLR,M,M
204,W29,2014-01-01 05:03,32.00,54.87,3.5,M,0.0,10.00,M,CLR,M,M
205,2W6,2014-01-01 05:03,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
206,CGE,2014-01-01 05:03,35.60,51.33,3.5,M,0.0,10.00,M,CLR,M,M
207,MTN,2014-01-01 05:06,30.20,63.75,0.0,M,0.0,10.00,M,CLR,M,M
208,ESN,2014-01-01 05:11,31.82,63.48,0.0,M,0.0,10.00,M,CLR,M,M
209,GAI,2014-01-01 05:15,24.80,63.03,0.0,M,0.0,10.00,M,CLR,M,M
210,2G4,2014-01-01 05:20,23.00,73.51,9.2,M,0.0,10.00,18.4,OVC,M,M
211,CGS,2014-01-01 05:20,29.84,65.19,0.0,M,0.0,10.00,M,CLR,M,M
212,FDK,2014-01-01 05:20,28.40,74.08,0.0,M,0.0,10.00,M,CLR,M,M
213,DMW,2014-01-01 05:20,24.80,68.18,0.0,M,0.0,10.00,M,CLR,M,M
214,FME,2014-01-01 05:21,23.00,85.85,0.0,M,0.0,10.00,M,CLR,M,M
215,CGE,2014-01-01 05:23,35.60,51.33,4.6,M,0.0,10.00,M,CLR,M,M
216,2W6,2014-01-01 05:23,28.40,68.61,0.0,M,0.0,10.00,M,CLR,M,M
